Item_Identifier,Outlet_Identifier,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales
FDQ55,OUT049,2045.956,2045.956,2045.956,2045.956,2045.956,2045.956,2045.956,2045.956,2045.956,2045.956,2045.956,2045.956
FDV32,OUT027,1823.062,1823.062,1823.062,1823.062,1823.062,1823.062,1823.062,1823.062,1823.062,1823.062,1823.062,1823.062
FDV03,OUT010,389.714,389.714,389.714,389.714,389.714,389.714,389.714,389.714,389.714,389.714,389.714,389.714
FDY14,OUT010,924.076,924.076,924.076,924.076,924.076,924.076,924.076,924.076,924.076,924.076,924.076,924.076
NCL55,OUT027,5498.28,5498.28,5498.28,5498.28,5498.28,5498.28,5498.28,5498.28,5498.28,5498.28,5498.28,5498.28
DRF25,OUT017,685.838,685.838,685.838,685.838,685.838,685.838,685.838,685.838,685.838,685.838,685.838,685.838
FDX03,OUT046,635.868,635.868,635.868,635.868,635.868,635.868,635.868,635.868,635.868,635.868,635.868,635.868
FDF40,OUT045,3900.967,3900.967,3900.967,3900.967,3900.967,3900.967,3900.967,3900.967,3900.967,3900.967,3900.967,3900.967
FDX24,OUT010,206.607,206.607,206.607,206.607,206.607,206.607,206.607,206.607,206.607,206.607,206.607,206.607
FDA25,OUT049,1765.166,1765.166,1765.166,1765.166,1765.166,1765.166,1765.166,1765.166,1765.166,1765.166,1765.166,1765.166
FDH21,OUT018,2226.41,2226.41,2226.41,2226.41,2226.41,2226.41,2226.41,2226.41,2226.41,2226.41,2226.41,2226.41
FDB47,OUT010,506.578,506.578,506.578,506.578,506.578,506.578,506.578,506.578,506.578,506.578,506.578,506.578
FDT34,OUT019,291.742,291.742,291.742,291.742,291.742,291.742,291.742,291.742,291.742,291.742,291.742,291.742
FDS39,OUT010,341.274,341.274,341.274,341.274,341.274,341.274,341.274,341.274,341.274,341.274,341.274,341.274
NCU05,OUT046,1239.896,1239.896,1239.896,1239.896,1239.896,1239.896,1239.896,1239.896,1239.896,1239.896,1239.896,1239.896
FDE02,OUT049,1538.499,1538.499,1538.499,1538.499,1538.499,1538.499,1538.499,1538.499,1538.499,1538.499,1538.499,1538.499
FDL25,OUT035,1487.97,1487.97,1487.97,1487.97,1487.97,1487.97,1487.97,1487.97,1487.97,1487.97,1487.97,1487.97
FDC50,OUT049,1516.187,1516.187,1516.187,1516.187,1516.187,1516.187,1516.187,1516.187,1516.187,1516.187,1516.187,1516.187
FDZ32,OUT049,1713.796,1713.796,1713.796,1713.796,1713.796,1713.796,1713.796,1713.796,1713.796,1713.796,1713.796,1713.796
FDV14,OUT045,1322.252,1322.252,1322.252,1322.252,1322.252,1322.252,1322.252,1322.252,1322.252,1322.252,1322.252,1322.252
FDR07,OUT045,1186.362,1186.362,1186.362,1186.362,1186.362,1186.362,1186.362,1186.362,1186.362,1186.362,1186.362,1186.362
FDB26,OUT049,920.523,920.523,920.523,920.523,920.523,920.523,920.523,920.523,920.523,920.523,920.523,920.523
NCR50,OUT045,2590.788,2590.788,2590.788,2590.788,2590.788,2590.788,2590.788,2590.788,2590.788,2590.788,2590.788,2590.788
FDP01,OUT018,2048.461,2048.461,2048.461,2048.461,2048.461,2048.461,2048.461,2048.461,2048.461,2048.461,2048.461,2048.461
FDH57,OUT045,1916.406,1916.406,1916.406,1916.406,1916.406,1916.406,1916.406,1916.406,1916.406,1916.406,1916.406,1916.406
FDM60,OUT027,1051.649,1051.649,1051.649,1051.649,1051.649,1051.649,1051.649,1051.649,1051.649,1051.649,1051.649,1051.649
FDA45,OUT017,2625.464,2625.464,2625.464,2625.464,2625.464,2625.464,2625.464,2625.464,2625.464,2625.464,2625.464,2625.464
FDU55,OUT017,4810.156,4810.156,4810.156,4810.156,4810.156,4810.156,4810.156,4810.156,4810.156,4810.156,4810.156,4810.156
FDH40,OUT035,1357.087,1357.087,1357.087,1357.087,1357.087,1357.087,1357.087,1357.087,1357.087,1357.087,1357.087,1357.087
FDG40,OUT019,68.076,68.076,68.076,68.076,68.076,68.076,68.076,68.076,68.076,68.076,68.076,68.076
FDT12,OUT049,3932.145,3932.145,3932.145,3932.145,3932.145,3932.145,3932.145,3932.145,3932.145,3932.145,3932.145,3932.145
DRL59,OUT045,821.226,821.226,821.226,821.226,821.226,821.226,821.226,821.226,821.226,821.226,821.226,821.226
FDT47,OUT018,1634.158,1634.158,1634.158,1634.158,1634.158,1634.158,1634.158,1634.158,1634.158,1634.158,1634.158,1634.158
FDI60,OUT017,1026.275,1026.275,1026.275,1026.275,1026.275,1026.275,1026.275,1026.275,1026.275,1026.275,1026.275,1026.275
DRF51,OUT027,1064.427,1064.427,1064.427,1064.427,1064.427,1064.427,1064.427,1064.427,1064.427,1064.427,1064.427,1064.427
NCK31,OUT049,769.35,769.35,769.35,769.35,769.35,769.35,769.35,769.35,769.35,769.35,769.35,769.35
FDB08,OUT045,2353.549,2353.549,2353.549,2353.549,2353.549,2353.549,2353.549,2353.549,2353.549,2353.549,2353.549,2353.549
FDM44,OUT035,1992.439,1992.439,1992.439,1992.439,1992.439,1992.439,1992.439,1992.439,1992.439,1992.439,1992.439,1992.439
FDD46,OUT018,1937.951,1937.951,1937.951,1937.951,1937.951,1937.951,1937.951,1937.951,1937.951,1937.951,1937.951,1937.951
FDR27,OUT019,315.612,315.612,315.612,315.612,315.612,315.612,315.612,315.612,315.612,315.612,315.612,315.612
FDV56,OUT010,231.938,231.938,231.938,231.938,231.938,231.938,231.938,231.938,231.938,231.938,231.938,231.938
FDM02,OUT049,1369.327,1369.327,1369.327,1369.327,1369.327,1369.327,1369.327,1369.327,1369.327,1369.327,1369.327,1369.327
FDU45,OUT018,1439.818,1439.818,1439.818,1439.818,1439.818,1439.818,1439.818,1439.818,1439.818,1439.818,1439.818,1439.818
FDZ10,OUT017,2122.315,2122.315,2122.315,2122.315,2122.315,2122.315,2122.315,2122.315,2122.315,2122.315,2122.315,2122.315
NCK31,OUT010,79.338,79.338,79.338,79.338,79.338,79.338,79.338,79.338,79.338,79.338,79.338,79.338
FDR27,OUT035,2125.604,2125.604,2125.604,2125.604,2125.604,2125.604,2125.604,2125.604,2125.604,2125.604,2125.604,2125.604
FDF33,OUT013,1628.729,1628.729,1628.729,1628.729,1628.729,1628.729,1628.729,1628.729,1628.729,1628.729,1628.729,1628.729
FDJ36,OUT046,1668.656,1668.656,1668.656,1668.656,1668.656,1668.656,1668.656,1668.656,1668.656,1668.656,1668.656,1668.656
FDP33,OUT049,4136.937,4136.937,4136.937,4136.937,4136.937,4136.937,4136.937,4136.937,4136.937,4136.937,4136.937,4136.937
FDG17,OUT046,3844.155,3844.155,3844.155,3844.155,3844.155,3844.155,3844.155,3844.155,3844.155,3844.155,3844.155,3844.155
FDG47,OUT027,6534.644,6534.644,6534.644,6534.644,6534.644,6534.644,6534.644,6534.644,6534.644,6534.644,6534.644,6534.644
NCW29,OUT046,2054.169,2054.169,2054.169,2054.169,2054.169,2054.169,2054.169,2054.169,2054.169,2054.169,2054.169,2054.169
DRH59,OUT017,1163.015,1163.015,1163.015,1163.015,1163.015,1163.015,1163.015,1163.015,1163.015,1163.015,1163.015,1163.015
FDR32,OUT017,3986.1,3986.1,3986.1,3986.1,3986.1,3986.1,3986.1,3986.1,3986.1,3986.1,3986.1,3986.1
FDP48,OUT035,3454.862,3454.862,3454.862,3454.862,3454.862,3454.862,3454.862,3454.862,3454.862,3454.862,3454.862,3454.862
FDG17,OUT035,4115.28,4115.28,4115.28,4115.28,4115.28,4115.28,4115.28,4115.28,4115.28,4115.28,4115.28,4115.28
DRJ59,OUT017,633.34,633.34,633.34,633.34,633.34,633.34,633.34,633.34,633.34,633.34,633.34,633.34
FDY48,OUT027,2613.242,2613.242,2613.242,2613.242,2613.242,2613.242,2613.242,2613.242,2613.242,2613.242,2613.242,2613.242
FDB02,OUT046,2851.478,2851.478,2851.478,2851.478,2851.478,2851.478,2851.478,2851.478,2851.478,2851.478,2851.478,2851.478
FDN10,OUT019,274.786,274.786,274.786,274.786,274.786,274.786,274.786,274.786,274.786,274.786,274.786,274.786
NCD55,OUT035,740.275,740.275,740.275,740.275,740.275,740.275,740.275,740.275,740.275,740.275,740.275,740.275
FDX34,OUT013,2110.185,2110.185,2110.185,2110.185,2110.185,2110.185,2110.185,2110.185,2110.185,2110.185,2110.185,2110.185
FDZ38,OUT045,3295.551,3295.551,3295.551,3295.551,3295.551,3295.551,3295.551,3295.551,3295.551,3295.551,3295.551,3295.551
DRF37,OUT049,3908.757,3908.757,3908.757,3908.757,3908.757,3908.757,3908.757,3908.757,3908.757,3908.757,3908.757,3908.757
DRL47,OUT019,243.299,243.299,243.299,243.299,243.299,243.299,243.299,243.299,243.299,243.299,243.299,243.299
FDL27,OUT035,1094.896,1094.896,1094.896,1094.896,1094.896,1094.896,1094.896,1094.896,1094.896,1094.896,1094.896,1094.896
NCP53,OUT035,4327.125,4327.125,4327.125,4327.125,4327.125,4327.125,4327.125,4327.125,4327.125,4327.125,4327.125,4327.125
FDT03,OUT019,333.245,333.245,333.245,333.245,333.245,333.245,333.245,333.245,333.245,333.245,333.245,333.245
FDJ28,OUT035,3804.287,3804.287,3804.287,3804.287,3804.287,3804.287,3804.287,3804.287,3804.287,3804.287,3804.287,3804.287
FDF40,OUT018,3585.883,3585.883,3585.883,3585.883,3585.883,3585.883,3585.883,3585.883,3585.883,3585.883,3585.883,3585.883
FDA32,OUT035,3964.994,3964.994,3964.994,3964.994,3964.994,3964.994,3964.994,3964.994,3964.994,3964.994,3964.994,3964.994
NCP02,OUT017,909.674,909.674,909.674,909.674,909.674,909.674,909.674,909.674,909.674,909.674,909.674,909.674
FDZ31,OUT045,3073.35,3073.35,3073.35,3073.35,3073.35,3073.35,3073.35,3073.35,3073.35,3073.35,3073.35,3073.35
NCQ29,OUT013,3867.364,3867.364,3867.364,3867.364,3867.364,3867.364,3867.364,3867.364,3867.364,3867.364,3867.364,3867.364
FDP57,OUT010,245.57,245.57,245.57,245.57,245.57,245.57,245.57,245.57,245.57,245.57,245.57,245.57
FDL32,OUT027,3087.256,3087.256,3087.256,3087.256,3087.256,3087.256,3087.256,3087.256,3087.256,3087.256,3087.256,3087.256
DRB01,OUT035,3160.581,3160.581,3160.581,3160.581,3160.581,3160.581,3160.581,3160.581,3160.581,3160.581,3160.581,3160.581
FDJ40,OUT046,1800.158,1800.158,1800.158,1800.158,1800.158,1800.158,1800.158,1800.158,1800.158,1800.158,1800.158,1800.158
FDO24,OUT018,2338.827,2338.827,2338.827,2338.827,2338.827,2338.827,2338.827,2338.827,2338.827,2338.827,2338.827,2338.827
FDO11,OUT018,3101.417,3101.417,3101.417,3101.417,3101.417,3101.417,3101.417,3101.417,3101.417,3101.417,3101.417,3101.417
FDA56,OUT035,2254.027,2254.027,2254.027,2254.027,2254.027,2254.027,2254.027,2254.027,2254.027,2254.027,2254.027,2254.027
FDF02,OUT045,1671.34,1671.34,1671.34,1671.34,1671.34,1671.34,1671.34,1671.34,1671.34,1671.34,1671.34,1671.34
FDA10,OUT013,1913.355,1913.355,1913.355,1913.355,1913.355,1913.355,1913.355,1913.355,1913.355,1913.355,1913.355,1913.355
NCI55,OUT017,2149.255,2149.255,2149.255,2149.255,2149.255,2149.255,2149.255,2149.255,2149.255,2149.255,2149.255,2149.255
FDZ40,OUT010,154.821,154.821,154.821,154.821,154.821,154.821,154.821,154.821,154.821,154.821,154.821,154.821
FDV08,OUT049,649.766,649.766,649.766,649.766,649.766,649.766,649.766,649.766,649.766,649.766,649.766,649.766
FDN48,OUT013,1389.49,1389.49,1389.49,1389.49,1389.49,1389.49,1389.49,1389.49,1389.49,1389.49,1389.49,1389.49
FDU57,OUT017,2430.006,2430.006,2430.006,2430.006,2430.006,2430.006,2430.006,2430.006,2430.006,2430.006,2430.006,2430.006
DRF49,OUT013,1815.627,1815.627,1815.627,1815.627,1815.627,1815.627,1815.627,1815.627,1815.627,1815.627,1815.627,1815.627
FDS02,OUT035,3251.751,3251.751,3251.751,3251.751,3251.751,3251.751,3251.751,3251.751,3251.751,3251.751,3251.751,3251.751
FDS43,OUT046,2990.918,2990.918,2990.918,2990.918,2990.918,2990.918,2990.918,2990.918,2990.918,2990.918,2990.918,2990.918
FDT16,OUT013,4530.786,4530.786,4530.786,4530.786,4530.786,4530.786,4530.786,4530.786,4530.786,4530.786,4530.786,4530.786
FDX19,OUT027,5698.846,5698.846,5698.846,5698.846,5698.846,5698.846,5698.846,5698.846,5698.846,5698.846,5698.846,5698.846
FDK15,OUT046,1708.653,1708.653,1708.653,1708.653,1708.653,1708.653,1708.653,1708.653,1708.653,1708.653,1708.653,1708.653
DRA12,OUT049,2259.507,2259.507,2259.507,2259.507,2259.507,2259.507,2259.507,2259.507,2259.507,2259.507,2259.507,2259.507
FDY35,OUT017,877.184,877.184,877.184,877.184,877.184,877.184,877.184,877.184,877.184,877.184,877.184,877.184
NCU42,OUT013,2847.91,2847.91,2847.91,2847.91,2847.91,2847.91,2847.91,2847.91,2847.91,2847.91,2847.91,2847.91
FDD26,OUT013,3205.867,3205.867,3205.867,3205.867,3205.867,3205.867,3205.867,3205.867,3205.867,3205.867,3205.867,3205.867
FDR11,OUT018,2377.089,2377.089,2377.089,2377.089,2377.089,2377.089,2377.089,2377.089,2377.089,2377.089,2377.089,2377.089
NCP53,OUT045,3967.528,3967.528,3967.528,3967.528,3967.528,3967.528,3967.528,3967.528,3967.528,3967.528,3967.528,3967.528
FDP34,OUT045,2666.698,2666.698,2666.698,2666.698,2666.698,2666.698,2666.698,2666.698,2666.698,2666.698,2666.698,2666.698
NCV41,OUT019,284.072,284.072,284.072,284.072,284.072,284.072,284.072,284.072,284.072,284.072,284.072,284.072
FDN20,OUT018,2384.977,2384.977,2384.977,2384.977,2384.977,2384.977,2384.977,2384.977,2384.977,2384.977,2384.977,2384.977
FDZ16,OUT018,3054.632,3054.632,3054.632,3054.632,3054.632,3054.632,3054.632,3054.632,3054.632,3054.632,3054.632,3054.632
FDZ28,OUT049,2077.712,2077.712,2077.712,2077.712,2077.712,2077.712,2077.712,2077.712,2077.712,2077.712,2077.712,2077.712
NCL55,OUT013,4062.97,4062.97,4062.97,4062.97,4062.97,4062.97,4062.97,4062.97,4062.97,4062.97,4062.97,4062.97
NCJ17,OUT046,1730.698,1730.698,1730.698,1730.698,1730.698,1730.698,1730.698,1730.698,1730.698,1730.698,1730.698,1730.698
FDT37,OUT046,3904.946,3904.946,3904.946,3904.946,3904.946,3904.946,3904.946,3904.946,3904.946,3904.946,3904.946,3904.946
FDV51,OUT049,2771.523,2771.523,2771.523,2771.523,2771.523,2771.523,2771.523,2771.523,2771.523,2771.523,2771.523,2771.523
FDZ28,OUT035,2018.822,2018.822,2018.822,2018.822,2018.822,2018.822,2018.822,2018.822,2018.822,2018.822,2018.822,2018.822
FDN27,OUT013,1801.5,1801.5,1801.5,1801.5,1801.5,1801.5,1801.5,1801.5,1801.5,1801.5,1801.5,1801.5
FDS14,OUT019,333.573,333.573,333.573,333.573,333.573,333.573,333.573,333.573,333.573,333.573,333.573,333.573
FDZ58,OUT045,1986.964,1986.964,1986.964,1986.964,1986.964,1986.964,1986.964,1986.964,1986.964,1986.964,1986.964,1986.964
FDD46,OUT046,2458.535,2458.535,2458.535,2458.535,2458.535,2458.535,2458.535,2458.535,2458.535,2458.535,2458.535,2458.535
FDJ03,OUT035,867.508,867.508,867.508,867.508,867.508,867.508,867.508,867.508,867.508,867.508,867.508,867.508
FDU03,OUT010,418.495,418.495,418.495,418.495,418.495,418.495,418.495,418.495,418.495,418.495,418.495,418.495
FDA33,OUT027,3812.233,3812.233,3812.233,3812.233,3812.233,3812.233,3812.233,3812.233,3812.233,3812.233,3812.233,3812.233
NCW53,OUT035,3309.438,3309.438,3309.438,3309.438,3309.438,3309.438,3309.438,3309.438,3309.438,3309.438,3309.438,3309.438
NCC55,OUT017,647.714,647.714,647.714,647.714,647.714,647.714,647.714,647.714,647.714,647.714,647.714,647.714
FDP52,OUT019,600.111,600.111,600.111,600.111,600.111,600.111,600.111,600.111,600.111,600.111,600.111,600.111
FDE39,OUT049,2062.05,2062.05,2062.05,2062.05,2062.05,2062.05,2062.05,2062.05,2062.05,2062.05,2062.05,2062.05
FDB44,OUT035,3439.7,3439.7,3439.7,3439.7,3439.7,3439.7,3439.7,3439.7,3439.7,3439.7,3439.7,3439.7
FDG59,OUT013,631.114,631.114,631.114,631.114,631.114,631.114,631.114,631.114,631.114,631.114,631.114,631.114
FDI05,OUT013,1146.266,1146.266,1146.266,1146.266,1146.266,1146.266,1146.266,1146.266,1146.266,1146.266,1146.266,1146.266
FDF59,OUT045,1900.681,1900.681,1900.681,1900.681,1900.681,1900.681,1900.681,1900.681,1900.681,1900.681,1900.681,1900.681
FDM39,OUT019,407.8,407.8,407.8,407.8,407.8,407.8,407.8,407.8,407.8,407.8,407.8,407.8
FDB14,OUT013,1497.162,1497.162,1497.162,1497.162,1497.162,1497.162,1497.162,1497.162,1497.162,1497.162,1497.162,1497.162
NCS05,OUT019,332.552,332.552,332.552,332.552,332.552,332.552,332.552,332.552,332.552,332.552,332.552,332.552
DRJ35,OUT045,881.903,881.903,881.903,881.903,881.903,881.903,881.903,881.903,881.903,881.903,881.903,881.903
FDO31,OUT019,254.862,254.862,254.862,254.862,254.862,254.862,254.862,254.862,254.862,254.862,254.862,254.862
FDA31,OUT046,2836.434,2836.434,2836.434,2836.434,2836.434,2836.434,2836.434,2836.434,2836.434,2836.434,2836.434,2836.434
FDX40,OUT049,631.552,631.552,631.552,631.552,631.552,631.552,631.552,631.552,631.552,631.552,631.552,631.552
FDW56,OUT045,2956.56,2956.56,2956.56,2956.56,2956.56,2956.56,2956.56,2956.56,2956.56,2956.56,2956.56,2956.56
FDH09,OUT018,621.952,621.952,621.952,621.952,621.952,621.952,621.952,621.952,621.952,621.952,621.952,621.952
FDA52,OUT019,476.677,476.677,476.677,476.677,476.677,476.677,476.677,476.677,476.677,476.677,476.677,476.677
FDF20,OUT019,329.509,329.509,329.509,329.509,329.509,329.509,329.509,329.509,329.509,329.509,329.509,329.509
FDE40,OUT046,1011.22,1011.22,1011.22,1011.22,1011.22,1011.22,1011.22,1011.22,1011.22,1011.22,1011.22,1011.22
NCU17,OUT046,1648.044,1648.044,1648.044,1648.044,1648.044,1648.044,1648.044,1648.044,1648.044,1648.044,1648.044,1648.044
NCP14,OUT035,1678.716,1678.716,1678.716,1678.716,1678.716,1678.716,1678.716,1678.716,1678.716,1678.716,1678.716,1678.716
FDN25,OUT027,1686.344,1686.344,1686.344,1686.344,1686.344,1686.344,1686.344,1686.344,1686.344,1686.344,1686.344,1686.344
FDU39,OUT049,961.902,961.902,961.902,961.902,961.902,961.902,961.902,961.902,961.902,961.902,961.902,961.902
NCM05,OUT017,3775.664,3775.664,3775.664,3775.664,3775.664,3775.664,3775.664,3775.664,3775.664,3775.664,3775.664,3775.664
FDU07,OUT017,2417.614,2417.614,2417.614,2417.614,2417.614,2417.614,2417.614,2417.614,2417.614,2417.614,2417.614,2417.614
FDF28,OUT049,2041.598,2041.598,2041.598,2041.598,2041.598,2041.598,2041.598,2041.598,2041.598,2041.598,2041.598,2041.598
FDR57,OUT049,2564.129,2564.129,2564.129,2564.129,2564.129,2564.129,2564.129,2564.129,2564.129,2564.129,2564.129,2564.129
FDJ33,OUT013,2070.169,2070.169,2070.169,2070.169,2070.169,2070.169,2070.169,2070.169,2070.169,2070.169,2070.169,2070.169
DRH23,OUT035,905.39,905.39,905.39,905.39,905.39,905.39,905.39,905.39,905.39,905.39,905.39,905.39
FDQ52,OUT046,4253.551,4253.551,4253.551,4253.551,4253.551,4253.551,4253.551,4253.551,4253.551,4253.551,4253.551,4253.551
DRK13,OUT035,2961.691,2961.691,2961.691,2961.691,2961.691,2961.691,2961.691,2961.691,2961.691,2961.691,2961.691,2961.691
FDP09,OUT046,3765.558,3765.558,3765.558,3765.558,3765.558,3765.558,3765.558,3765.558,3765.558,3765.558,3765.558,3765.558
FDR08,OUT027,2719.147,2719.147,2719.147,2719.147,2719.147,2719.147,2719.147,2719.147,2719.147,2719.147,2719.147,2719.147
FDV50,OUT045,1906.337,1906.337,1906.337,1906.337,1906.337,1906.337,1906.337,1906.337,1906.337,1906.337,1906.337,1906.337
FDT13,OUT049,3271.446,3271.446,3271.446,3271.446,3271.446,3271.446,3271.446,3271.446,3271.446,3271.446,3271.446,3271.446
FDJ27,OUT027,2842.464,2842.464,2842.464,2842.464,2842.464,2842.464,2842.464,2842.464,2842.464,2842.464,2842.464,2842.464
FDH21,OUT046,2568.605,2568.605,2568.605,2568.605,2568.605,2568.605,2568.605,2568.605,2568.605,2568.605,2568.605,2568.605
FDW14,OUT027,2355.4,2355.4,2355.4,2355.4,2355.4,2355.4,2355.4,2355.4,2355.4,2355.4,2355.4,2355.4
FDL52,OUT049,737.865,737.865,737.865,737.865,737.865,737.865,737.865,737.865,737.865,737.865,737.865,737.865
FDW28,OUT017,3022.976,3022.976,3022.976,3022.976,3022.976,3022.976,3022.976,3022.976,3022.976,3022.976,3022.976,3022.976
FDL40,OUT049,1500.093,1500.093,1500.093,1500.093,1500.093,1500.093,1500.093,1500.093,1500.093,1500.093,1500.093,1500.093
FDE24,OUT046,2206.64,2206.64,2206.64,2206.64,2206.64,2206.64,2206.64,2206.64,2206.64,2206.64,2206.64,2206.64
FDX35,OUT049,3890.031,3890.031,3890.031,3890.031,3890.031,3890.031,3890.031,3890.031,3890.031,3890.031,3890.031,3890.031
FDP46,OUT017,1438.318,1438.318,1438.318,1438.318,1438.318,1438.318,1438.318,1438.318,1438.318,1438.318,1438.318,1438.318
FDX56,OUT045,3474.934,3474.934,3474.934,3474.934,3474.934,3474.934,3474.934,3474.934,3474.934,3474.934,3474.934,3474.934
FDQ45,OUT049,3169.248,3169.248,3169.248,3169.248,3169.248,3169.248,3169.248,3169.248,3169.248,3169.248,3169.248,3169.248
FDK50,OUT027,4195.616,4195.616,4195.616,4195.616,4195.616,4195.616,4195.616,4195.616,4195.616,4195.616,4195.616,4195.616
FDY26,OUT045,3436.306,3436.306,3436.306,3436.306,3436.306,3436.306,3436.306,3436.306,3436.306,3436.306,3436.306,3436.306
FDQ09,OUT017,1868.114,1868.114,1868.114,1868.114,1868.114,1868.114,1868.114,1868.114,1868.114,1868.114,1868.114,1868.114
FDN39,OUT049,2786.309,2786.309,2786.309,2786.309,2786.309,2786.309,2786.309,2786.309,2786.309,2786.309,2786.309,2786.309
FDP13,OUT017,665.745,665.745,665.745,665.745,665.745,665.745,665.745,665.745,665.745,665.745,665.745,665.745
FDR51,OUT013,2457.034,2457.034,2457.034,2457.034,2457.034,2457.034,2457.034,2457.034,2457.034,2457.034,2457.034,2457.034
FDZ49,OUT010,495.008,495.008,495.008,495.008,495.008,495.008,495.008,495.008,495.008,495.008,495.008,495.008
FDL28,OUT018,3136.616,3136.616,3136.616,3136.616,3136.616,3136.616,3136.616,3136.616,3136.616,3136.616,3136.616,3136.616
FDZ10,OUT035,2083.912,2083.912,2083.912,2083.912,2083.912,2083.912,2083.912,2083.912,2083.912,2083.912,2083.912,2083.912
FDK38,OUT013,2358.22,2358.22,2358.22,2358.22,2358.22,2358.22,2358.22,2358.22,2358.22,2358.22,2358.22,2358.22
DRL49,OUT027,3194.163,3194.163,3194.163,3194.163,3194.163,3194.163,3194.163,3194.163,3194.163,3194.163,3194.163,3194.163
FDR15,OUT013,2466.241,2466.241,2466.241,2466.241,2466.241,2466.241,2466.241,2466.241,2466.241,2466.241,2466.241,2466.241
FDQ24,OUT035,4348.499,4348.499,4348.499,4348.499,4348.499,4348.499,4348.499,4348.499,4348.499,4348.499,4348.499,4348.499
FDD56,OUT013,2998.794,2998.794,2998.794,2998.794,2998.794,2998.794,2998.794,2998.794,2998.794,2998.794,2998.794,2998.794
NCR42,OUT046,624.931,624.931,624.931,624.931,624.931,624.931,624.931,624.931,624.931,624.931,624.931,624.931
FDH52,OUT045,960.672,960.672,960.672,960.672,960.672,960.672,960.672,960.672,960.672,960.672,960.672,960.672
FDH57,OUT019,232.566,232.566,232.566,232.566,232.566,232.566,232.566,232.566,232.566,232.566,232.566,232.566
FDR15,OUT010,363.942,363.942,363.942,363.942,363.942,363.942,363.942,363.942,363.942,363.942,363.942,363.942
FDJ34,OUT035,1943.252,1943.252,1943.252,1943.252,1943.252,1943.252,1943.252,1943.252,1943.252,1943.252,1943.252,1943.252
